"CAS","Compound","DTXSID","Clint_native","Clint_rf","Clint_used","Clint_source","AC50_5pct_uM","AC50_med_uM","AC50_source","n_tc_assays","AED_median","AED_5pct","AED_95pct","AED_mean","Exposure_median_mg_kg_day","Exposure_l95_mg_kg_day","Exposure_u95_mg_kg_day","Exposure_source","Exposure_pathway","BER","BER_low","BER_high","concern"
"33228-45-4","4-hexylanilline","DTXSID5040708",440,99.8877240961122,440,"httk_measured",1,1,"default_1uM",0,4.035,0.5666,22.4525,6.75976668,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"60-54-8","Tetracycline","DTXSID7023645",0,3.78825022193397,3.78825022193397,"RF_imputed_chem.physical_and_invitro.data",1,1,"default_1uM",0,4.877,1.04375,22.868,8.0060343,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"91-22-5","Quinoline","DTXSID1021798",38.6,26.7310534848888,38.6,"httk_measured",1,1,"default_1uM",0,4.931,0.697655,23.587,8.53301357,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"2835-95-2","5-amino-2-methylphenol","DTXSID9024489",16,13.4847227300869,16,"httk_measured",1,1,"default_1uM",0,4.264,0.61329,23.903,7.42129476,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"491-80-5","Biochanin a","DTXSID1022394",230,47.8637244056437,230,"httk_measured",1,1,"default_1uM",0,5.034,0.47888,24.1275,7.805428701,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"90823-38-4","Denatonium saccharide","DTXSID9034361",0,3.93807066251739,3.93807066251739,"RF_imputed_chem.physical_and_invitro.data",1,1,"default_1uM",0,5.898,1.28695,24.2455,8.655357,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"102-06-7","""1,3-diphenylguanidine""","DTXSID3025178",0,8.57215721874437,8.57215721874437,"RF_imputed_chem.physical_and_invitro.data",1,1,"default_1uM",0,4.9975,0.65077,24.587,7.84994449,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"122836-35-5","Sulfentrazone","DTXSID6032645",5.715,6.32377854317144,5.715,"httk_measured",1,1,"default_1uM",0,5.4975,0.71939,24.6235,7.75771637,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"122-99-6","Phenoxyethanol","DTXSID9021976",0,16.9524543111243,16.9524543111243,"RF_imputed_chem.physical_and_invitro.data",1,1,"default_1uM",0,3.72,0.507335,24.6415,7.40570674,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"64091-91-4","4-(n-methyl-n-nitrosamino)-1-(3-pyridyl)-1-butanone","DTXSID3020881",4.538,5.06354798430019,4.538,"httk_measured",1,1,"default_1uM",0,4.4335,0.942015,24.7855,7.62767847,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"123312-89-0","Pymetrozine","DTXSID2032637",8.611,3.9010714984123,8.611,"httk_measured",1,1,"default_1uM",0,4.878,0.8188,24.9065,7.8940551571,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"77-90-7","Acetyl tributyl citrate","DTXSID2026446",261,89.7719225689601,261,"httk_measured",1,1,"default_1uM",0,5.731,0.72739,25.016,8.55086044,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"53-03-2","Prednisone","DTXSID4021185",9.09,6.1583251019397,9.09,"httk_measured",1,1,"default_1uM",0,5.156,0.73372,25.25,8.2774176,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"527680-56-4","""n-[(3r)-1-azabicyclo[2.2.2]oct-3-yl]-2,3-dihydro-1,4-benzodioxine-6-carboxamide""","DTXSID1047285",3.688,5.93140655835881,3.688,"httk_measured",1,1,"default_1uM",0,5.429,0.9136,25.5265,9.131624382,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"147-24-0","Diphenhydramine hydrochloride","DTXSID4020537",0,7.21694893925164,7.21694893925164,"RF_imputed_chem.physical_and_invitro.data",1,1,"default_1uM",0,4.461,0.63724,26.12,8.18069382,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"58-93-5","Hydrochlorothiazide","DTXSID2020713",0,6.45033004772957,6.45033004772957,"RF_imputed_chem.physical_and_invitro.data",1,1,"default_1uM",0,5.3065,0.963795,26.2375,9.60713187,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"446-86-6","Azathioprine","DTXSID4020119",0,4.37799407275109,4.37799407275109,"RF_imputed_chem.physical_and_invitro.data",1,1,"default_1uM",0,4.528,0.876285,26.364,8.188302,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"210880-92-5","Clothianidin","DTXSID2034465",10.73,8.40209143953298,10.73,"httk_measured",1,1,"default_1uM",0,4.122,0.46609,26.4125,7.78736813,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"69806-50-4","Fluazifop-butyl","DTXSID3034612",401,167.659625880964,401,"httk_measured",1,1,"default_1uM",0,5.5325,0.60805,26.68,8.61261848,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"34256-82-1","Acetochlor","DTXSID8023848",84.71,33.9108633792459,84.71,"httk_measured",1,1,"default_1uM",0,6.1595,0.98976,26.694,9.1805519,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"2416-94-6","2,3,6-trimethylphenol","DTXSID6022187",106,57.425064968136,106,"httk_measured",1,1,"default_1uM",0,5.7885,0.95626,26.8505,9.33624037,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"154-42-7","6-thioguanine","DTXSID6023652",0,2.19930560556399,2.19930560556399,"RF_imputed_chem.physical_and_invitro.data",1,1,"default_1uM",0,4.428,0.859655,27.2115,9.71577417,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"73-31-4","Melatonin","DTXSID1022421",0,7.30573003197366,7.30573003197366,"RF_imputed_chem.physical_and_invitro.data",1,1,"default_1uM",0,5.226,0.89738,27.761,8.7490779,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"69655-05-6","Didanosine","DTXSID6022927",0,4.65393046159734,4.65393046159734,"RF_imputed_chem.physical_and_invitro.data",1,1,"default_1uM",0,5.441,1.24265,28.018,9.4284006,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"99-76-3","Methylparaben","DTXSID4022529",107.5,67.1474922525664,107.5,"httk_measured",1,1,"default_1uM",0,4.743,0.594395,28.611,8.83146886,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"63-25-2","Carbaryl","DTXSID9020247",27.27,13.4998532624757,27.27,"httk_measured",1,1,"default_1uM",0,5.9385,0.69196,29.354,9.486873756,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"99-54-7","3,4-dichloronitrobenzene","DTXSID8024999",387,194.24013131335,387,"httk_measured",1,1,"default_1uM",0,3.3945,0.228855,29.4685,7.9740073,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"43222-48-6","Difenzoquat metilsulfate","DTXSID6024048",0,4.17863392915203,4.17863392915203,"RF_imputed_chem.physical_and_invitro.data",1,1,"default_1uM",0,6.035,0.89274,30.8505,9.87572546,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"76824-35-6","Famotidine","DTXSID5023039",0,3.47548325340555,3.47548325340555,"RF_imputed_chem.physical_and_invitro.data",1,1,"default_1uM",0,5.838,0.75873,31.692,11.45262143,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"139290-65-6","Volinanserin","DTXSID6047363",5.464,5.67505480354909,5.464,"httk_measured",1,1,"default_1uM",0,5.49,0.83827,32.141,9.6465417,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"25606-41-1","Propamocarb hydrochloride","DTXSID6034849",5.815,3.580727195616,5.815,"httk_measured",1,1,"default_1uM",0,4.7335,0.62013,32.3545,9.58053086,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"86-50-0","Azinphos-methyl","DTXSID3020122",32.63,16.7097822924811,32.63,"httk_measured",1,1,"default_1uM",0,6.4915,1.1161,32.807,10.33491691,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"142459-58-3","Flufenacet","DTXSID2032552",29,17.9642628017783,29,"httk_measured",2.2664056276609,27.8630581730131,"example.toxcast",162,7.2295,0.97462,32.92,10.73569449,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"81131-70-6","Pravastatin sodium","DTXSID6047525",0,3.46558797575656,3.46558797575656,"RF_imputed_chem.physical_and_invitro.data",1,1,"default_1uM",0,5.777,1.2778,33.4755,10.387073,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"123122-55-4","Candoxatril","DTXSID6047286",9.898,10.9536929206839,9.898,"httk_measured",1,1,"default_1uM",0,6.2895,1.06305,33.6715,10.3584023,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"2058-46-0","Oxytetracycline hydrochloride","DTXSID5021097",0,4.08678870234152,4.08678870234152,"RF_imputed_chem.physical_and_invitro.data",1,1,"default_1uM",0,6.135,0.95827,33.85,10.61022489,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"71283-80-2","Fenoxaprop-p-ethyl","DTXSID2034598",519,224.05686105196,519,"httk_measured",1,1,"default_1uM",0,7.394,1.03695,34.1985,11.5624615,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"587-65-5","2-chloro-n-phenylacetamide","DTXSID3041409",38.9,13.6784138972465,38.9,"httk_measured",1,1,"default_1uM",0,7.984,1.2389,34.8345,11.69176797,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"10605-21-7","Methyl 1h-benzimidazol-2-ylcarbamate","DTXSID4024729",24,10.2602967756394,24,"httk_measured",1,1,"default_1uM",0,6.414,0.746525,35.114,10.87427503,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"49562-28-9","Fenofibrate","DTXSID2029874",563,112.729345691027,563,"httk_measured",1,1,"default_1uM",0,7.318,0.85509,35.3375,11.29118925,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"114-07-8","Erythromycin","DTXSID4022991",0,5.1595214649642,5.1595214649642,"RF_imputed_chem.physical_and_invitro.data",1,1,"default_1uM",0,7.59,1.1873,36.096,12.1434774,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"84-66-2","Diethylphthalate","DTXSID7021780",42.5,13.3589058241912,42.5,"httk_measured",1,1,"default_1uM",0,7.2075,0.89687,36.497,12.2933655,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"22260-51-1","Bromocriptine mesylate","DTXSID6020197",178,60.9436681760457,178,"httk_measured",1,1,"default_1uM",0,8.2205,0.922725,36.5255,11.72855409,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"95-48-7","2-methylphenol","DTXSID8021808",27.48,21.9953089746768,27.48,"httk_measured",1,1,"default_1uM",0,5.11,0.56099,37.714,10.5707903,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"63449-68-3","Naphthalen-2-yl 2-aminobenzoate","DTXSID7047697",846,177.600626564061,846,"httk_measured",1,1,"default_1uM",0,7.564,0.67407,38.5465,12.18511657,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"54593-83-8","Chlorethoxyfos","DTXSID2032344",617,154.214907262474,617,"httk_measured",1,1,"default_1uM",0,7.871,0.950565,38.7785,12.60983051,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"61-73-4","Methylene blue","DTXSID0023296",13.9,7.48455370916205,13.9,"httk_measured",1,1,"default_1uM",0,7.3205,1.193,38.913,12.3911668,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"113776-20-8","Fenoxaprop-(2s)-ethyl","DTXSID0040755",723,198.754221276853,723,"httk_measured",1,1,"default_1uM",0,8.613,1.19775,39.0125,12.86503933,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"95-74-9","3-chloro-4-methylaniline","DTXSID0020286",65.3,36.4720858090335,65.3,"httk_measured",1,1,"default_1uM",0,7.233,0.938865,39.1094999999999,12.30302254,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"1689-84-5","Bromoxynil","DTXSID3022162",7.866,6.49033890430304,7.866,"httk_measured",1,1,"default_1uM",0,5.203,0.65077,39.3625,11.12264286,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"94-18-8","Benzylparaben","DTXSID9022526",633,166.719149289153,633,"httk_measured",1,1,"default_1uM",0,6.307,0.717825,40.1515,11.32102802,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"131-11-3","Dimethyl phthalate","DTXSID3022455",0,10.677148859427,10.677148859427,"RF_imputed_chem.physical_and_invitro.data",1,1,"default_1uM",0,5.9365,0.884455,41.5554999999999,12.84417718,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"69806-40-2","Haloxyfop-methyl","DTXSID6024123",467,162.550694220525,467,"httk_measured",1,1,"default_1uM",0,9.533,1.27315,42.2385,14.0090993,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"824-78-2","Sodium 4-nitrophenolate","DTXSID3027320",48.1,19.5398492993414,48.1,"httk_measured",1,1,"default_1uM",0,7.471,0.982015,42.8874999999999,14.1896427,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"527-60-6","2,4,6-trimethylphenol","DTXSID7022049",163,62.1364439169885,163,"httk_measured",1,1,"default_1uM",0,10.205,1.7723,45.124,16.0150749,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"108-46-3","Resorcinol","DTXSID2021238",14.48,5.85567124736567,14.48,"httk_measured",1,1,"default_1uM",0,5.2385,0.510535,45.776,12.11458090168,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"23513-14-6","(6)-gingerol","DTXSID3041035",146,35.5170678188795,146,"httk_measured",1,1,"default_1uM",0,11.04,1.6229,47.8574999999999,16.3561908,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"6153-64-6","Oxytetracycline dihydrate","DTXSID4023412",0,5.48071632506401,5.48071632506401,"RF_imputed_chem.physical_and_invitro.data",1,1,"default_1uM",0,7.683,1.023,48.0615,15.2565286,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"637-07-0","Clofibrate","DTXSID3020336",868,357.17943087739,868,"httk_measured",1,1,"default_1uM",0,9.78,0.698205,48.1175,15.2914638,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"101-21-3","Chlorpropham","DTXSID7020764",78.1,37.2653061491417,78.1,"httk_measured",1,1,"default_1uM",0,3.8285,0.2819,49.933,11.86153586,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"114311-32-9","Imazamox","DTXSID3034664",0,4.70135779844765,4.70135779844765,"RF_imputed_chem.physical_and_invitro.data",1,1,"default_1uM",0,8.003,1.1068,51.181,18.02365502,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"2783-94-0","Fd&c yellow 6","DTXSID6021456",18.9,18.4243957722006,18.9,"httk_measured",1,1,"default_1uM",0,0.6061,0.023017,51.2185,13.790546308,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"41481-66-7","4,4'-sulfonylbis[2-(prop-2-en-1-yl)phenol]","DTXSID9047598",84.7,36.1380759830581,84.7,"httk_measured",1,1,"default_1uM",0,7.918,1.1724,51.5075,15.56809812,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"106-44-5","4-methylphenol","DTXSID7021869",39.66,21.6493195136922,39.66,"httk_measured",1,1,"default_1uM",0,6.311,0.808835,54.733,14.80419484,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"41394-05-2","Metamitron","DTXSID7047568",0,9.47659971433189,9.47659971433189,"RF_imputed_chem.physical_and_invitro.data",1,1,"default_1uM",0,7.5845,1.3208,56.2195,17.0812766,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"90-05-1","2-methoxyphenol","DTXSID0023113",44.9,22.8581571181284,44.9,"httk_measured",1,1,"default_1uM",0,10.86,1.36895,56.524,17.56331113,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"20830-75-5","Digoxin","DTXSID5022934",0,5.24874612947642,5.24874612947642,"RF_imputed_chem.physical_and_invitro.data",1,1,"default_1uM",0,12.625,1.61465,60.1644999999999,19.56362789,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"124-94-7","Triamcinolone","DTXSID1040742",2.492,2.66754811623802,2.492,"httk_measured",1,1,"default_1uM",0,9.681,1.23475,62.4259999999999,22.17827452,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"2226-96-2","4-hydroxy-2,2,6,6-tetramethylpiperidin-1-yl)oxidanyl","DTXSID4041280",10.4,5.37125447370987,10.4,"httk_measured",1,1,"default_1uM",0,9.886,1.32525,64.2389999999999,18.944402,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"95-83-0","4-chloro-1,2-diaminobenzene","DTXSID5020283",31.6,24.958545742633,31.6,"httk_measured",1,1,"default_1uM",0,9.3285,1.18155,66.6745,20.1832567,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"188489-07-8","Flufenpyr-ethyl","DTXSID3034618",375,59.7507566428206,375,"httk_measured",1,1,"default_1uM",0,18.48,3.22515,67.66,24.522781,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"82385-42-0","Sodium saccharin hydrate","DTXSID7021992",0,4.50738214715046,4.50738214715046,"RF_imputed_chem.physical_and_invitro.data",1,1,"default_1uM",0,10.325,1.5904,67.6954999999999,21.3546534,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"443-48-1","Metronidazole","DTXSID2020892",3,2.28519381797473,3,"httk_measured",6.75647991262135,28.2137201529665,"example.toxcast",6,15.345,2.65855,67.8655,22.75469112,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"33286-22-5","Diltiazem hydrochloride","DTXSID8040147",23.48,14.955481996246,23.48,"httk_measured",1,1,"default_1uM",0,11.75,1.44795,67.951,23.8804025,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"104098-48-8","Imazapic","DTXSID5034270",0,7.93472003274573,7.93472003274573,"RF_imputed_chem.physical_and_invitro.data",1,1,"default_1uM",0,8.078,1.0079,69.9999999999999,18.94000585,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"141517-21-7","Trifloxystrobin","DTXSID4032580",466,100.357713725354,466,"httk_measured",1,1,"default_1uM",0,9.479,1.24365,72.463,20.00081301,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"533-74-4","Dazomet","DTXSID7024902",12.42,8.9005622766912,12.42,"httk_measured",1,1,"default_1uM",0,8.2745,1.0096,76.7494999999999,18.68067876,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"126535-15-7","Triflusulfuron-methyl","DTXSID2032502",14.47,13.6368356973481,14.47,"httk_measured",1,1,"default_1uM",0,11.85,1.4115,80.0044999999999,25.7588334,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"36062-04-1","Tetrahydrocurcumin","DTXSID30865801",173,39.9656605016406,173,"httk_measured",1,1,"default_1uM",0,15.32,1.61495,88.854,26.5187152,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"15619-48-4","1-benzylquinolinium chloride","DTXSID8044593",7.31,6.55151315691,7.31,"httk_measured",1,1,"default_1uM",0,10.9,1.8919,97.1185,26.0582993,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"97-53-0","Eugenol","DTXSID9020617",103.6,50.2087203036669,103.6,"httk_measured",1,1,"default_1uM",0,13.935,2.05135,99.915,29.9395143,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"97-74-5","Tetramethylthiuram monosulfide","DTXSID0021333",18.06,9.84634408334704,18.06,"httk_measured",1,1,"default_1uM",0,13.66,2.1089,104.03,28.4489815,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"4449-51-8","Cyclopamine","DTXSID6043709",29.4,26.7179680406382,29.4,"httk_measured",1,1,"default_1uM",0,22.84,2.9362,107.265,35.48563753,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"85721-33-1","Ciprofloxacin","DTXSID8022824",4.17,3.75619275779494,4.17,"httk_measured",1,1,"default_1uM",0,11.33,1.31565,112.38,37.95614923,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"52-68-6","Trichlorfon","DTXSID0021389",31.7,10.9448783808763,31.7,"httk_measured",1,1,"default_1uM",0,19.515,2.2269,114.385,35.3422163,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"105512-06-9","Clodinafop-propargyl","DTXSID6032354",1010,156.880206142598,1010,"httk_measured",1,1,"default_1uM",0,24.32,3.8826,115.11,37.3450288,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"962-58-3","Diazoxon","DTXSID5037523",34.62,12.1164059293369,34.62,"httk_measured",1,1,"default_1uM",0,13.715,1.73715,118.24,31.3948183,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"23422-53-9","Formetanate hydrochloride","DTXSID4032405",13.72,5.59172357641378,13.72,"httk_measured",1,1,"default_1uM",0,13.445,1.34385,126.415,32.27625981,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"59-05-2","Methotrexate","DTXSID4020822",0,5.49611726821344,5.49611726821344,"RF_imputed_chem.physical_and_invitro.data",1,1,"default_1uM",0,20.435,3.24345,128.815,42.7822844,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"135158-54-2","Acibenzolar-s-methyl","DTXSID1032519",863,129.501127666133,863,"httk_measured",1,1,"default_1uM",0,23.135,2.86995,131.53,40.2237288,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"1918-16-7","Propachlor","DTXSID4024274",69.7,15.035779211942,69.7,"httk_measured",1,1,"default_1uM",0,26.97,3.6396,162.175,48.1188298,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"1634-78-2","Malaoxon","DTXSID9020790",55.9,22.6331900200037,55.9,"httk_measured",1,1,"default_1uM",0,32.995,5.0475,163.865,55.664796,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"4940-11-8","2-ethyl-3-hydroxy-4h-pyran-4-one","DTXSID5041516",81,35.447325600549,81,"httk_measured",1,1,"default_1uM",0,27.81,3.5652,180.66,50.0596424,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"17696-62-7","Phenylparaben","DTXSID4047882",865,171.583301084404,865,"httk_measured",1,1,"default_1uM",0,30.06,3.83645,189.31,57.1900119,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"136-45-8","Dipropyl 2,5-pyridinedicarboxylate","DTXSID8032544",592,71.2697568357096,592,"httk_measured",1,1,"default_1uM",0,41.675,6.8539,207.82,66.8180572,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"473289-62-2","Ilepatril","DTXSID7047356",5.55,4.403977469152,5.55,"httk_measured",1,1,"default_1uM",0,24.735,3.27895,223.739999999999,66.4095045,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"108-44-1","3-methylaniline","DTXSID1026792",32.9,20.6048706211487,32.9,"httk_measured",1,1,"default_1uM",0,10.385,0.77987,259.144999999999,88.89471165,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"69-74-9","Cytarabine hydrochloride","DTXSID5024891",16.8,11.5919207314844,16.8,"httk_measured",1,1,"default_1uM",0,26.95,3.5243,267.395,77.4780027,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"4707-47-5","Methyl 2,4-dihydroxy-3,6-dimethylbenzoate","DTXSID9041653",268,78.0394077102642,268,"httk_measured",6.30741604554564,26.9224834761677,"example.toxcast",70,52.565,6.31465,298.699999999999,90.9493617,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"15676-16-1","Sulpiride","DTXSID1042574",0,6.12434455687659,6.12434455687659,"RF_imputed_chem.physical_and_invitro.data",1,1,"default_1uM",0,33.09,2.2379,380.625,101.594669731,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"94-09-7","Benzocaine","DTXSID8021804",132,32.1346324680159,132,"httk_measured",1,1,"default_1uM",0,48.71,5.8844,402.405,114.3856477,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"76-57-3","Codeine","DTXSID2020341",24.53,9.67719172174729,24.53,"httk_measured",1,1,"default_1uM",0,42.39,2.67105,421.7,113.195958731,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"134-20-3","Methyl 2-aminobenzoate","DTXSID6025567",246,80.4789670620371,246,"httk_measured",1,1,"default_1uM",0,51.88,5.92395,476.4,134.4073613,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"1119-40-0","Dimethyl glutarate","DTXSID3025122",46.3,17.2221002158475,46.3,"httk_measured",1,1,"default_1uM",0,39.12,2.38215,491.804999999999,116.592353022,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"156-10-5","4-nitrosodiphenylamine","DTXSID1021031",839,94.9272648227682,839,"httk_measured",1,1,"default_1uM",0,67.295,10.08805,522.22,158.97176905,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"119-36-8","Methyl salicylate","DTXSID5025659",817,163.483817399681,817,"httk_measured",1,1,"default_1uM",0,72.255,8.43585,633.585,200.7843989,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"57966-95-7","Cymoxanil","DTXSID6032358",32.8,12.8257821235946,32.8,"httk_measured",1,1,"default_1uM",0,16.415,1.17585,784.36,371.63896733,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"121-33-5","4-hydroxy-3-methoxybenzaldehyde","DTXSID0021969",234,51.3726607132088,234,"httk_measured",1,1,"default_1uM",0,121.95,9.65605,1379.4,358.6911644,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"105-13-5","(4-methoxyphenyl)methanol","DTXSID6044357",90.03,19.6773686178344,90.03,"httk_measured",1,1,"default_1uM",0,115.7,5.40715,1510.15,405.5450072,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"2451-62-9","Triglycidyl isocyanurate","DTXSID4026262",180,22.2127353347158,180,"httk_measured",1,1,"default_1uM",0,116.3,8.7817,1574.9,381.88860114,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"121-75-5","Malathion","DTXSID4020791",368,34.9847755765485,368,"httk_measured",1,1,"default_1uM",0,195.1,16.8735,3242.15,979.1063665,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"111-21-7","Triethylene glycol diacetate","DTXSID3026223",206,26.5587054919275,206,"httk_measured",1,1,"default_1uM",0,1003.5,57.097,14706,3434.290849,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"83-67-0","Theobromine","DTXSID9026132",396,22.5957571879332,396,"httk_measured",1,1,"default_1uM",0,791.1,26.2725,18492,5283.3793086,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
"106-65-0","Dimethyl succinate","DTXSID5025152",364.4,35.4563724289851,364.4,"httk_measured",1,1,"default_1uM",0,1966,29.4445,33666,7720.87288228,NA,NA,NA,NA,NA,NA,NA,NA,"no_exposure_data"
