"Compound","CAS","DTXSID","logP","MW","pKa_Accept","pKa_Donor","Human.Clint","Human.Clint.pValue","Human.Funbound.plasma","Human.Rblood2plasma","MW_num","logP_num","Fup_num","Rblood2plasma_num","Clint_native","Clint_rf","needs_clint_impute","Clint_used","Clint_source","n_tc_assays","AC50_5pct_uM","AC50_med_uM","AC50_source","Exposure_median_mg_kg_day","Exposure_l95_mg_kg_day","Exposure_u95_mg_kg_day","Exposure_source","Exposure_pathway"
"Cp-671305","445295-04-5","DTXSID6047282",3.118,454.4,"0.71","3.4,14",0,0.9841,0.0414,NA,454.4,3.118,0.0414,NA,0,8.29031830129732,TRUE,8.29031830129732,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Curcumin","458-37-7","DTXSID8031077",2.597,368.4," ","9.08,9.61,10.2",297,0,4.14e-08,NA,368.4,2.597,4.14e-08,NA,297,77.0167751526268,FALSE,297,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Cyazofamid","120116-88-3","DTXSID9034492",0.848,324.8," "," ",10,0.00076,0.051,NA,324.8,0.848,0.051,NA,10,9.76357848101833,FALSE,10,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Cyclopamine","4449-51-8","DTXSID6043709",5.248,411.6,"10"," ",29.4,0,0.0741,NA,411.6,5.248,0.0741,NA,29.4,26.7179680406382,FALSE,29.4,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Cyclophosphamide monohydrate","6055-19-2","DTXSID6024888",1.304,279.1,"0.08","13.4",0,0.9998,0.772,NA,279.1,1.304,0.772,NA,0,2.78482976358375,TRUE,2.78482976358375,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Cyfluthrin","68359-37-5","DTXSID5035957",5.952,434.3," ","10.5",23.8,0,1.82e-08,NA,434.3,5.952,1.82e-08,NA,23.8,16.7928307380888,FALSE,23.8,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Cymoxanil","57966-95-7","DTXSID6032358",0.5879,198.2," ","10.6",32.8,0,0.437,NA,198.2,0.5879,0.437,NA,32.8,12.8257821235946,FALSE,32.8,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Cyproterone acetate","427-51-0","DTXSID5020366",3.409,416.9," "," ",4.46,0,0.0584,NA,416.9,3.409,0.0584,NA,4.46,8.05800704321862,FALSE,4.46,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Cytarabine hydrochloride","69-74-9","DTXSID5024891",-2.084,279.7," ","12.6,13.9,14.8",16.8,0,0.96,NA,279.7,-2.084,0.96,NA,16.8,11.5919207314844,FALSE,16.8,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Daminozide","1596-84-5","DTXSID9020370",-1.495,160.2,"2.19","4.5,12.5",2.29,0.0157,0.939,NA,160.2,-1.495,0.939,NA,2.29,4.57704059054449,FALSE,2.29,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Darbufelone mesylate","139340-56-0","DTXSID0047246",0.5448,428.6,"1.53","10.4,11",0,0.9908,0.00678,NA,428.6,0.5448,0.00678,NA,0,7.23213429825424,TRUE,7.23213429825424,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Deethylatrazine","6190-65-4","DTXSID5037494",1.511,187.6,"3.38","14.6",0,0.6115,0.486,NA,187.6,1.511,0.486,NA,0,5.79404465381773,TRUE,5.79404465381773,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Denatonium saccharide","90823-38-4","DTXSID9034361",0.8279,507.6," ","12.1",0,0.9997,0.488,NA,507.6,0.8279,0.488,NA,0,3.93807066251739,TRUE,3.93807066251739,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Dexamethasone sodium phosphate","2392-39-4","DTXSID3047429",0.9792,516.4," ","1.18,6.21,12.4,13.7",9.63,0,0.0956,NA,516.4,0.9792,0.0956,NA,9.63,7.75021520436207,FALSE,9.63,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Dibutyl decanedioate","109-43-3","DTXSID1041847",5.972,314.5," "," ",134,0,7.05e-08,NA,314.5,5.972,7.05e-08,NA,134,92.3540135513694,FALSE,134,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Dichlorophen","97-23-4","DTXSID6021824",4.258,269.1," ","7.22,10.9",13.2,0,0.0045,NA,269.1,4.258,0.0045,NA,13.2,19.0765530556817,FALSE,13.2,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Dichlorvos","62-73-7","DTXSID5020449",1.429,221," "," ",86.4,0,1.18e-07,NA,221,1.429,1.18e-07,NA,86.4,81.0823082678558,FALSE,86.4,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Diflubenzuron","35367-38-5","DTXSID1024049",3.877,310.7," ","9.05",0,0.9952,0.0308,NA,310.7,3.877,0.0308,NA,0,17.5458229376581,TRUE,17.5458229376581,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Diisobutyl phthalate","84-69-5","DTXSID9022522",4.112,278.3," "," ",345,0,0.000435,NA,278.3,4.112,0.000435,NA,345,130.998777573121,FALSE,345,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Dipentyl phthalate","131-18-0","DTXSID5031131",5.616,306.4," "," ",301,0,0.0986,NA,306.4,5.616,0.0986,NA,301,79.7646165407469,FALSE,301,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Diphenamid","957-51-7","DTXSID8024072",2.808,239.3," "," ",0,0.9876,0.301,NA,239.3,2.808,0.301,NA,0,7.86433514861544,TRUE,7.86433514861544,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Diphenolic acid","126-00-1","DTXSID0022436",3.455,286.3," ","4.22,9.19,9.8",0,0.971,0.163,NA,286.3,3.455,0.163,NA,0,14.1464266177193,TRUE,14.1464266177193,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Dipropyl 2,5-pyridinedicarboxylate","136-45-8","DTXSID8032544",3.565,251.3," "," ",592,0,0.865,NA,251.3,3.565,0.865,NA,592,71.2697568357096,FALSE,592,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Disulfiram","97-77-8","DTXSID1021322",3.877,296.5," "," ",28.46,NA,0.08601,NA,296.5,3.877,0.08601,NA,28.46,18.7429718406711,FALSE,28.46,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Dl-norgestrel","6533-00-2","DTXSID3047477",3.067,312.5," "," ",11,0,0.0392,NA,312.5,3.067,0.0392,NA,11,11.0544617499802,FALSE,11,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Econazole nitrate","24169-02-6","DTXSID6025226",1.082,444.7,"6.48"," ",6.02,0.00192,0.00553,NA,444.7,1.082,0.00553,NA,6.02,5.83920611329851,FALSE,6.02,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Elzasonan","361343-19-3","DTXSID7047277",4.692,448.4,"7.79"," ",21.1,0,0.0329,NA,448.4,4.692,0.0329,NA,21.1,14.5570919818865,FALSE,21.1,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Enadoline","124378-77-4","DTXSID4047258",2.894,396.5,"9.74"," ",3.36,0,0.263,NA,396.5,2.894,0.263,NA,3.36,4.51451673429277,FALSE,3.36,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Endothal","145-73-3","DTXSID7024081",1.907,186.2," ","3.5,5.55",0,0.999,0.867,NA,186.2,1.907,0.867,NA,0,3.98266302919502,TRUE,3.98266302919502,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Enterolactone","77756-20-8","DTXSID0048183",2.811,298.3," ","9.16,9.77",139,0,0.0121,NA,298.3,2.811,0.0121,NA,139,29.7403319313458,FALSE,139,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Eosin","17372-87-1","DTXSID0025234",4.486,691.9," ","6,6.61",0,0.9991,0.0524,NA,691.9,4.486,0.0524,NA,0,10.358396105562,TRUE,10.358396105562,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Epoxiconazole","133855-98-8","DTXSID1040372",3.072,329.8,"2"," ",0,0.995,0.0575,NA,329.8,3.072,0.0575,NA,0,12.9193299219656,TRUE,12.9193299219656,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Equilin","474-86-2","DTXSID7047433",3.531,268.4," ","9.41",9.74,0.04796,0.0583,NA,268.4,3.531,0.0583,NA,9.74,14.7634320541409,FALSE,9.74,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Exifone","52479-85-3","DTXSID9044950",1.158,278.2," ","7.08,7.7,8.92,11.2,12.8,13.4",28.1,0,1.93e-08,NA,278.2,1.158,1.93e-08,NA,28.1,40.9912646931854,FALSE,28.1,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Fabesetron hydrochloride","129299-90-7","DTXSID7048168",0.4345,329.8,"6.62","14.4",7.56,0,0.0309,NA,329.8,0.4345,0.0309,NA,7.56,8.21546857961976,FALSE,7.56,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Famoxadone","131807-57-3","DTXSID8034588",4.649,374.4," ","14.3",16.4,0,0.0097,NA,374.4,4.649,0.0097,NA,16.4,20.5785358068617,FALSE,16.4,"httk_measured",296,1.29625565584147,19.2765265886065,"example.toxcast",NA,NA,NA,NA,NA
"Fd&c green no. 3","2353-45-9","DTXSID3020673",4.633,808.8,"3.5","-2.39,-1.89,-1.38,8.95",0,0.9991,0.0151,NA,808.8,4.633,0.0151,NA,0,14.8030700825251,TRUE,14.8030700825251,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Fd&c yellow 6","2783-94-0","DTXSID6021456",1.779,452.4," ","-3.4,-2.39,11.8",18.9,0.01874,1.38e-07,NA,452.4,1.779,1.38e-07,NA,18.9,18.4243957722006,FALSE,18.9,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Fenofibrate","49562-28-9","DTXSID2029874",4.943,360.8," "," ",563,0,0.00815,NA,360.8,4.943,0.00815,NA,563,112.729345691027,FALSE,563,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Fenoxaprop-(2s)-ethyl","113776-20-8","DTXSID0040755",4.579,361.8," "," ",723,0,0.00537,NA,361.8,4.579,0.00537,NA,723,198.754221276853,FALSE,723,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Fenoxaprop-p-ethyl","71283-80-2","DTXSID2034598",4.579,361.8," "," ",519,0,0.00635,NA,361.8,4.579,0.00635,NA,519,224.05686105196,FALSE,519,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Fenpyroximate (z,e)","111812-58-9","DTXSID2032550",5.008,421.5,"2.7,1.72"," ",16.8,0,0.0046,NA,421.5,5.008,0.0046,NA,16.8,15.4707931088546,FALSE,16.8,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Fenuron","101-42-8","DTXSID7037551",0.9813,164.2," ","13.5",2.89,0,0.564,NA,164.2,0.9813,0.564,NA,2.89,4.82232513811735,FALSE,2.89,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Fluazifop-butyl","69806-50-4","DTXSID3034612",4.5,383.4,"0.8"," ",401,0,0.00862,NA,383.4,4.5,0.00862,NA,401,167.659625880964,FALSE,401,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Flufenpyr-ethyl","188489-07-8","DTXSID3034618",4.075,408.7," "," ",375,0,0.769,NA,408.7,4.075,0.769,NA,375,59.7507566428206,FALSE,375,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Fomesafen","72178-02-0","DTXSID7024112",2.902,438.8," ","3.93",0,0.9986,0.017,NA,438.8,2.902,0.017,NA,0,5.16658227461069,TRUE,5.16658227461069,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Haloxyfop-methyl","69806-40-2","DTXSID6024123",4.07,375.7," "," ",467,0,0.00819,NA,375.7,4.07,0.00819,NA,467,162.550694220525,FALSE,467,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Hydramethylnon","67485-29-4","DTXSID6023868",2.313,494.5,"6.92,1.21"," ",4.38,0.00596,1.37e-08,NA,494.5,2.313,1.37e-08,NA,4.38,6.13394635002363,FALSE,4.38,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Hydroxyflutamide","52806-53-8","DTXSID8033562",2.7,292.2," ","11.8,14",0,0.9937,0.166,NA,292.2,2.7,0.166,NA,0,9.29946623432079,TRUE,9.29946623432079,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Hydroxyprogesterone caproate","630-56-8","DTXSID6043915",5.315,428.6," "," ",195,0,0.0175,NA,428.6,5.315,0.0175,NA,195,61.8142373079153,FALSE,195,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Ilepatril","473289-62-2","DTXSID7047356",2.475,432.5," ","3.6,12.4",5.55,0,0.319,NA,432.5,2.475,0.319,NA,5.55,4.403977469152,FALSE,5.55,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Ingliforib","186392-65-4","DTXSID4047252",0.4186,457.9," ","12.5,13.4,14.1,15",2.09,0.02342,0.0234,NA,457.9,0.4186,0.0234,NA,2.09,3.05957013262514,FALSE,2.09,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Ipconazole","125225-28-7","DTXSID7034674",4.208,333.9,"2.01","13.8",101,0,0.0132,NA,333.9,4.208,0.0132,NA,101,59.7743890388052,FALSE,101,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Isofenphos","25311-71-1","DTXSID8032417",4.117,345.4," ","9.76",158,0,0.0105,NA,345.4,4.117,0.0105,NA,158,79.4775643769375,FALSE,158,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Isopropalin","33820-53-0","DTXSID8024157",4.502,309.4," "," ",12.5,0,2.92e-08,NA,309.4,4.502,2.92e-08,NA,12.5,27.2443186784517,FALSE,12.5,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Isoproterenol hydrochloride","51-30-9","DTXSID6025486",-1.184,247.7,"8.96","9.81,12.6,14.4",0,0.9962,0.609,NA,247.7,-1.184,0.609,NA,0,2.92551633460088,TRUE,2.92551633460088,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Isoproturon","34123-59-6","DTXSID1042077",2.686,206.3," ","13.8",0,0.9974,0.258,NA,206.3,2.686,0.258,NA,0,9.42265284015457,TRUE,9.42265284015457,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Laurocapram","59227-89-3","DTXSID0042086",6.109,281.5," "," ",9.8,2e-05,0.00275,NA,281.5,6.109,0.00275,NA,9.8,15.4610835112324,FALSE,9.8,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Lauryl gallate","1166-52-5","DTXSID0048189",4.638,338.4," ","8.11,11.3,13.8",0,0.9977,2.2e-08,NA,338.4,4.638,2.2e-08,NA,0,46.3165636557084,TRUE,46.3165636557084,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Leucomalachite green","129-73-7","DTXSID7031531",5.525,330.5,"5.17,4.56"," ",0,0.8798,2e-08,NA,330.5,5.525,2e-08,NA,0,35.5632226846615,TRUE,35.5632226846615,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Levothyroxine","51-48-9","DTXSID8023214",4.927,776.9,"9.43","0.27,7.43",0,0.9992,2.42e-08,NA,776.9,4.927,2.42e-08,NA,0,14.7783089355972,TRUE,14.7783089355972,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Loratadine","79794-75-5","DTXSID2023224",5.197,382.9,"4.33"," ",33.9,0,0.00968,NA,382.9,5.197,0.00968,NA,33.9,21.0277240682976,FALSE,33.9,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Malaoxon","1634-78-2","DTXSID9020790",1.724,314.3," "," ",55.9,0,0.538,NA,314.3,1.724,0.538,NA,55.9,22.6331900200037,FALSE,55.9,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Melengestrol acetate","2919-66-6","DTXSID5048184",3.327,396.5," "," ",41.4,0,0.0232,NA,396.5,3.327,0.0232,NA,41.4,23.7792244734663,FALSE,41.4,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Metamitron","41394-05-2","DTXSID7047568",0.8305,202.2,"2.78"," ",0,0.9979,0.693,NA,202.2,0.8305,0.693,NA,0,9.47659971433189,TRUE,9.47659971433189,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Methenamine","100-97-0","DTXSID6020692",-0.1649,140.2,"5.88,4.02,2.29,0.56"," ",0,0.9991,0.352,NA,140.2,-0.1649,0.352,NA,0,8.80451095648089,TRUE,8.80451095648089,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Methomyl","16752-77-5","DTXSID1022267",0.6005,162.2,"0.69","14",2.05,0.00026,0.716,NA,162.2,0.6005,0.716,NA,2.05,5.63010139140624,FALSE,2.05,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Methyl 2-aminobenzoate","134-20-3","DTXSID6025567",1.877,151.2,"2.12"," ",246,0,0.224,NA,151.2,1.877,0.224,NA,246,80.4789670620371,FALSE,246,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Methyl 2,4-dihydroxy-3,6-dimethylbenzoate","4707-47-5","DTXSID9041653",2.051,196.2," ","9.11,10.9",268,0,0.0335,NA,196.2,2.051,0.0335,NA,268,78.0394077102642,FALSE,268,"httk_measured",70,6.30741604554564,26.9224834761677,"example.toxcast",NA,NA,NA,NA,NA
"Methyl red","493-52-7","DTXSID1042154",3.345,269.3,"3.79","3.15",11.1,0,0.0304,NA,269.3,3.345,0.0304,NA,11.1,17.9489881961269,FALSE,11.1,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Methyl salicylate","119-36-8","DTXSID5025659",2.547,152.1," ","9.72",817,0,0.107,NA,152.1,2.547,0.107,NA,817,163.483817399681,FALSE,817,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Methylene blue","61-73-4","DTXSID0023296",0.6257,319.8,"2.44"," ",13.9,0,0.38,NA,319.8,0.6257,0.38,NA,13.9,7.48455370916205,FALSE,13.9,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Michler's ketone","90-94-8","DTXSID2020894",3.869,268.4,"3.73,3.12"," ",39.2,0,0.00959,NA,268.4,3.869,0.00959,NA,39.2,34.1010558294197,FALSE,39.2,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Monocrotophos","6923-22-4","DTXSID9034816",-0.1994,223.2," "," ",0,0.05952,0.898,NA,223.2,-0.1994,0.898,NA,0,2.3383509756649,TRUE,2.3383509756649,"RF_imputed_chem.physical_and_invitro.data",10,0.000434763309648529,31.7570000382596,"example.toxcast",NA,NA,NA,NA,NA
"Monolinuron","1746-81-2","DTXSID0037576",2.297,214.6," ","12.1",0,0.9575,0.205,NA,214.6,2.297,0.205,NA,0,5.12743504112285,TRUE,5.12743504112285,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Monomethyl phthalate","4376-18-5","DTXSID9040001",1.139,180.2," ","3.09",0,0.9244,0.372,NA,180.2,1.139,0.372,NA,0,3.52120880164354,TRUE,3.52120880164354,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Morin hydrate","654055-01-3","DTXSID3040776",1.499,338.3," ","7.57,8.75,9.35,10.5,14.5",0,0.9976,5.73e-08,NA,338.3,1.499,5.73e-08,NA,0,47.4356813151347,TRUE,47.4356813151347,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"N-benzyladenine","1214-39-7","DTXSID7032630",1.567,225.3,"0.86","6.12",0,0.987,0.138,NA,225.3,1.567,0.138,NA,0,6.5600743648849,TRUE,6.5600743648849,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"N-ethylaniline","103-69-5","DTXSID1025271",2.16,121.2,"4.91"," ",21.8,0,0.214,NA,121.2,2.16,0.214,NA,21.8,15.2766087080044,FALSE,21.8,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"N-methyl-2-pyrrolidone","872-50-4","DTXSID6020856",-0.4585,99.13," "," ",0.04123,NA,0.888,NA,99.13,-0.4585,0.888,NA,0.04123,0.263148775263421,FALSE,0.04123,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"N-phenyl-1-naphthylamine","90-30-2","DTXSID2025892",4.201,219.3,"0.34"," ",57.9,NA,0.006962,NA,219.3,4.201,0.006962,NA,57.9,40.5851830664439,FALSE,57.9,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"N-vinyl-2-pyrrolidone","88-12-0","DTXSID2021440",0.3681,111.1," "," ",0,0.9989,0.953,NA,111.1,0.3681,0.953,NA,0,2.9816638417427,TRUE,2.9816638417427,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Naphthalen-2-yl 2-aminobenzoate","63449-68-3","DTXSID7047697",3.48,263.3,"2.07"," ",846,0,0.00653,NA,263.3,3.48,0.00653,NA,846,177.600626564061,FALSE,846,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Nelivaptan","439687-69-1","DTXSID7047358",2.791,630.1," ","14.8",35.3,0,0.0608,NA,630.1,2.791,0.0608,NA,35.3,17.0954463805938,FALSE,35.3,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Nicotinic acid","59-67-6","DTXSID1020932",0.358,123.1,"4.19","2.79",3.54,0.04766,0.594,NA,123.1,0.358,0.594,NA,3.54,8.76577977129872,FALSE,3.54,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Nilutamide","63612-50-0","DTXSID3034165",3.114,317.2," "," ",0,0.9984,0.167,NA,317.2,3.114,0.167,NA,0,10.633927183459,TRUE,10.633927183459,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Nitrofurazone","59-87-0","DTXSID5020944",0.2287,198.1," ","11",0,0.9907,0.856,NA,198.1,0.2287,0.856,NA,0,3.12755224013666,TRUE,3.12755224013666,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Oleyl sarcosine","110-25-8","DTXSID5042243",6.151,353.5," ","4.12",41.7,0,3.54e-08,NA,353.5,6.151,3.54e-08,NA,41.7,35.4916027462797,FALSE,41.7,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Oxyphenisatin","125-13-3","DTXSID5044528",3.339,317.3," ","9.18,9.78,12.8",0,0.9001,0.0266,NA,317.3,3.339,0.0266,NA,0,18.0983565610184,TRUE,18.0983565610184,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"P-xylenol blue","125-31-5","DTXSID8026303",4.034,410.5," ","9.62,10.2",0,0.9991,0.0261,NA,410.5,4.034,0.0261,NA,0,22.5836838554312,TRUE,22.5836838554312,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Paraoxon","311-45-5","DTXSID6024046",1.981,275.2," "," ",0,0.9955,0.46,NA,275.2,1.981,0.46,NA,0,5.04804367214259,TRUE,5.04804367214259,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Pd-0333941","501027-49-2","DTXSID2047307",5.023,390.4,"0.93","4.34",3.4,6e-05,0.00409,NA,390.4,5.023,0.00409,NA,3.4,8.70858262759634,FALSE,3.4,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Pebulate","1114-71-2","DTXSID8021199",3.835,203.3," "," ",159,0,5.36e-08,NA,203.3,3.835,5.36e-08,NA,159,119.517859656185,FALSE,159,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Pharmagsid_48505","NOCAS_48505","DTXSID0048505",3.169,353.8,"2.42","8.71",0,0.9982,0.0135,NA,353.8,3.169,0.0135,NA,0,15.0714276026496,TRUE,15.0714276026496,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Pharmagsid_48510","460081-99-6","DTXSID9048510",5.009,436.4,"5.08","4.47",7.69,0,0.0142,NA,436.4,5.009,0.0142,NA,7.69,11.2495649180562,FALSE,7.69,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Phenobarbital sodium","57-30-7","DTXSID0021123",-1.405,254.2," ","0.78,13.6",0,0.9999,0.247,NA,254.2,-1.405,0.247,NA,0,3.66198684835358,TRUE,3.66198684835358,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Phenol red","143-74-8","DTXSID8022408",3.02,354.4," ","9.16,9.76",1.1,0,0.142,NA,354.4,3.02,0.142,NA,1.1,3.41701998764463,FALSE,1.1,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Phenol red sodium salt","34487-61-1","DTXSID2044420",0.9263,376.4," ","9.16,9.76",0,0.9982,0.0878,NA,376.4,0.9263,0.0878,NA,0,3.62371448974773,TRUE,3.62371448974773,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Phenolphthalin","81-90-3","DTXSID5022439",2.612,320.3," ","3.71,9.68,10.3",1.85,0.00762,0.00918,NA,320.3,2.612,0.00918,NA,1.85,2.86746225425199,FALSE,1.85,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Phenothiazine","92-84-2","DTXSID5021126",4.149,199.3," "," ",0,0.9977,0.0043,NA,199.3,4.149,0.0043,NA,0,31.3384736572848,TRUE,31.3384736572848,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Phenylparaben","17696-62-7","DTXSID4047882",3.288,214.2," ","8.45",865,0,0.045,NA,214.2,3.288,0.045,NA,865,171.583301084404,FALSE,865,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Picoxystrobin","117428-22-5","DTXSID9047542",3.702,367.3," "," ",57.1,0,0.007216,NA,367.3,3.702,0.007216,NA,57.1,61.7029221762809,FALSE,57.1,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
